TOW_s,E_m,N_m,U_m
455475.0,-268.7929994207891,-20.944950518477658,6.70210430987247
455476.0,-266.8082837290268,-29.357587936255833,5.449254252582131
455477.0,-271.7901523662383,-20.91777274545594,7.989177449303433
455478.0,-272.7579103714451,-26.614812766863466,5.213014814524671
455479.0,-271.96033636215066,-23.364228641402928,8.406261662382805
455480.0,-267.5980651634595,-12.562038330377334,6.451476668491038
455481.0,-264.19060917694515,-10.465228220331166,6.260522454686811
455482.0,-260.081969352937,-9.0395911364932,6.276593426293761
455483.0,-255.19206460690603,-7.2519750554737215,6.516593148970401
455484.0,-249.64123232482805,-5.145120236671498,6.54581477730319
455485.0,-243.84370925687602,-2.4081881106246206,6.613240578128706
455486.0,-237.97374339693155,0.6544152387471827,6.6580626087839185
455487.0,-232.40084755381085,3.8239947670712118,6.644866885923729
455488.0,-227.24146388670954,7.1724186077830065,6.718049800558767
455489.0,-222.46798833018548,10.689056142183567,7.205813053872781
455490.0,-218.28533091167014,13.911591042498593,6.736351255462713
455491.0,-214.29859229836316,18.390425151689627,10.829174985840664
455492.0,-211.43839059129414,19.796702059324414,6.721466164161446
455493.0,-209.15174660951368,21.87814699101879,6.646034684749932
455494.0,-207.7776594266495,23.10584170441164,6.6212752220039555
455495.0,-207.19123643962757,23.703135572801155,6.591592086998748
455496.0,-207.10777077227925,23.77500109397715,6.579194528028955
455497.0,-207.09097541046768,23.767249507426072,6.592695101025553
455498.0,-207.10179391214612,23.766806604125307,6.5633947513367055
455499.0,-207.09509626741323,23.774115014140428,6.5696949411906065
455500.0,-207.09839206432534,23.759940842877143,6.515894887552131
455501.0,-207.10591403123146,23.76691721145306,6.514894617628197
455502.0,-207.10127745630908,23.77289685873483,6.527594746569395
455503.0,-207.1001440221715,23.77256464378346,6.528394784010656
455504.0,-207.0926219545176,23.765366793755682,6.526195055615361
455505.0,-207.09035544976945,23.76392726283212,6.538795133599718
455506.0,-207.088191434855,23.76226619943168,6.534195211535772
455507.0,-207.08437896998822,23.76691701618239,6.539295317500956
455508.0,-207.08633591195652,23.765145188022935,6.511995260145847
455509.0,-207.0897364493701,23.765920392094877,6.516595145538782
455510.0,-207.08736696870346,23.774446985841642,6.535295191393882
455511.0,-207.09014854884762,23.7673599394188,6.5149951277242675
455512.0,-207.08736680144696,23.775554312719617,6.530595187334361
455513.0,-207.08757324289962,23.785299005954524,6.54559514376326
455514.0,-207.10096766273705,23.76625269928971,6.504294779331371
455515.0,-207.11003448039702,23.741226683463918,6.465994580251786
455516.0,-207.09045771866852,23.76259835888139,6.514395135077498
455517.0,-207.08798540850123,23.766363385379766,6.537695201648258
455518.0,-207.09828802117227,23.73148192031829,6.473394998288445
455519.0,-207.09169394340375,23.75540059089881,6.502695121324718
455520.0,-207.10642791439332,23.7250593673332,6.4567947579653
455521.0,-207.1187925805689,23.731925031894022,6.446794329536116
455522.0,-207.1106526870408,23.733032322820648,6.461194589922929
455523.0,-207.10199637146664,23.726166571429875,6.434994897458525
455524.0,-206.86561508901872,23.962027985671813,6.4662016788683125
455525.0,-206.0742410833111,24.770600896074033,6.527024177596248
455526.0,-204.36391934401337,26.448537565214167,6.438972410000341
455527.0,-201.94671911542332,28.956641893595247,6.420438413552944
455528.0,-198.9763768501001,32.22227374428854,6.335415980518388
455529.0,-195.78634299625054,36.279323225228026,6.353792751732659
455530.0,-192.45080473975938,41.04374310855862,6.317265187057114
455531.0,-189.13648548254426,46.518414605785026,6.242226503319703
455532.0,-186.11088837612172,52.4510882744149,6.204369193111809
455533.0,-183.3720560255948,58.74276719671377,6.181393351676441
455534.0,-181.0747596727556,65.13798835476679,6.147096517974713
455535.0,-179.23002685326978,71.26700852806657,6.0399827127329
455536.0,-177.79613061449047,76.9935145144267,6.0066559182875565
455537.0,-176.68403988063088,82.2416508326715,5.936320948688429
455538.0,-175.76866281055155,87.05272084366453,5.899582039532675
455539.0,-175.14016611629916,90.95787585131968,5.898344537619202
455540.0,-174.7659907193408,93.66721222637958,5.904615378213414
455541.0,-174.5562814151791,95.32933416837318,5.888996360416783
455542.0,-174.4613691245499,96.23957023133948,5.869885213832028
455543.0,-174.4308648544747,96.59934629645409,5.875580582349777
455544.0,-174.42870129251253,96.60720864601588,5.890380521104788
455545.0,-174.42849555748384,96.6095342768976,5.9040804913082425
455546.0,-174.43570797365223,96.60831598453191,5.884780311906468
455547.0,-174.44003602349704,96.61296707271629,5.8973801235200725
455548.0,-174.44106673572017,96.62082944592156,5.911379975125122
455549.0,-174.44343644895565,96.62736270753317,5.904879810752583
455550.0,-174.44178769837333,96.62536941063874,5.901079885441014
455551.0,-174.4460123104506,96.63378527380563,5.900779642984986
455552.0,-174.44745543729596,96.63223529791861,5.919879627715922
455553.0,-174.4430244694527,96.62348707695276,5.910179880873301
455554.0,-174.44910403229477,96.63301042165574,5.917479569824444
455555.0,-174.44776470132678,96.64330889560931,5.929479449304523
455556.0,-174.45023720940432,96.64242276597942,5.910979395462718
455557.0,-174.4483833395397,96.65427190136137,5.948179264965113
455558.0,-174.45219504812425,96.64076178409694,5.9118793682923965
455559.0,-174.44560086353204,96.6393224286149,5.929379569845338
455560.0,-174.44415825033937,96.64807047615832,5.931979475185912
455561.0,-174.44920640772648,96.64751635929619,5.899079347019956
455562.0,-174.4409631779153,96.70399127039754,5.926578711361778
455563.0,-174.40427583148426,97.1109401378362,5.9308734988776095
455564.0,-174.31121712215545,98.17321495620222,5.930559692616825
455565.0,-174.22587355417846,100.30119787715323,5.890828740024077
455566.0,-174.31672085871307,103.42966909303854,5.870976030440772
455567.0,-174.70349292353353,107.45586733425623,5.80889853912349
455568.0,-175.51107897915125,112.31944509719577,5.786692142820307
455569.0,-176.93865784275573,117.9082297209321,5.747251317847308
455570.0,-178.6849378528999,123.73742058757242,5.601891651030911
455571.0,-180.82184598662536,129.81145097533604,5.510010087625993
455572.0,-183.40100659865655,136.05646203386843,5.477505634404906
455573.0,-186.49217716474647,142.48729270303488,5.472674880055237
455574.0,-190.14450512813278,149.0138031561308,5.369717164874743
455575.0,-194.46804103376138,155.4148584951975,5.184133301102321
455576.0,-199.43805629186917,161.48039510952796,4.903328425252717
455577.0,-205.0575345177104,167.2214838368021,4.412301603898058
455578.0,-214.5976353306408,171.48951721070955,3.563173978679245
455579.0,-219.36556033836882,177.68848269629507,3.012341273806328
455580.0,-224.8650793230467,184.3336183542449,2.811460261012968
455581.0,-235.02210757716165,190.08102241175368,3.6769246743175117
455582.0,-243.76763998361986,195.65652382928727,3.6084270926157274
455583.0,-252.98632944609312,201.56225111271635,3.641083400615301
455584.0,-262.2386424294947,207.85094052638976,4.780506981668708
455585.0,-271.04310250266883,214.518239517222,2.8915171562115205
455586.0,-278.1546000573386,223.04632767404303,2.0678170544786383
455587.0,-285.2113279131785,228.22378320908038,3.4658214286047695
455588.0,-285.3687042648901,234.25370204212646,8.977094633423846
455589.004,-285.9146138325619,234.64089594194382,4.499755881209055
455590.0,-312.69592950799824,235.2552938708202,3.7104769758105363
455591.0,-324.4690806232346,250.8190656434976,18.32019304463566
455592.0,-331.4610118613632,259.9530221468251,25.61786604475523
455593.0,-341.4125899997565,266.07189367870495,25.67718771667704
455594.0,-343.2934369980054,272.02966625138714,17.345634143182693
455595.0,-349.8063995931161,274.9643619415107,6.43905390828445
455596.0,-357.9154113892166,275.58906580405664,3.354577122769612
455597.0,-364.20601594452364,280.76512471941555,5.0183942520706495
455598.0,-371.0651095464572,283.0396949771615,5.747498023885271
455599.0,-373.82855314284075,287.47822192490287,5.759537171720197
455600.0,-377.1575970978081,290.38794337238784,5.351908769968972
455601.0,-380.4794220115753,292.8242316096288,6.402199600327805
455602.0,-382.7813172302631,294.75539994941255,6.675572512218295
455603.0,-385.07362624655525,296.72886759383516,6.915642605957217
455604.0,-387.4695909650071,298.7291345075547,7.122603708172917
455605.0,-390.02866228119757,300.99229016614873,7.337540847192841
455606.0,-392.5604277339975,303.18822888453195,7.532181043075838
455607.0,-394.76154067817026,305.14607972736775,7.7106513954092435
455608.0,-396.96749472565887,307.11710772589674,7.8725194453441105
455609.0,-398.9200769695237,308.95447443397563,8.062808472927927
455610.0,-400.45720542244305,310.42983680304496,8.196640179937702
455611.0,-401.6698675794524,311.5716583717168,8.326907993949419
455612.0,-402.627817464555,312.4926673764747,8.42840232783827
455613.0,-403.37051346774706,313.22973530745475,8.418719078186939
455614.0,-403.9469107605683,313.76493254397616,8.46315617175685
455615.0,-404.22553024911514,314.0423339587559,8.546524803883344
455616.0,-404.31857701965697,314.11686320572306,8.596515221050922
455617.0,-404.3537196773169,314.13060006081366,8.694612314168523
455618.0,-404.36041906708795,314.1082327754107,8.713212996312166
455619.0,-404.3840188325402,314.09583359894265,8.76331211612495
455620.0,-404.39803389314375,314.08077497453417,8.781711972054453
455621.0,-404.4089578619137,314.0578540519815,8.79881241516469
455622.0,-404.4244130814805,314.03626011102193,8.776512504430443
455623.0,-404.4327579232278,314.02684657854627,8.75001244174426
455624.0,-404.5586714941898,314.15641044757626,8.773498045058759
455625.0,-404.8775778006618,314.4720155698614,8.840862184645587
455626.0,-405.4194558711401,315.0477411987761,8.892199218921263
455627.0,-405.8896190718369,315.50575278093237,8.916046570497656
455628.0,-406.0342833809089,315.66366374344784,8.910129513913105
455629.0,-406.26117192312773,315.9468185965387,8.9234009767612
455630.0,-406.9789294807801,316.6453478325923,8.860720417120788
455631.0,-408.55303346423125,318.19279039789,8.792542413288075
455632.0,-410.9816397707327,320.61130261127647,8.901364707951444
455633.0,-414.1566478138211,323.72779213873997,8.95230118334004
455634.0,-417.9299832651527,327.49817867640877,8.860761666443096
455635.0,-422.39492527108797,331.67056116196574,8.958850936899793
455636.0,-427.11621546894634,335.9635336875048,8.89891080101404
455637.0,-431.7809439091433,340.0291709314719,8.894380283020041
455638.0,-436.30791410929425,343.8712348432482,8.93046529002413
455639.0,-440.672084353195,347.41552820253906,8.928672316262222
455640.0,-444.7950328006276,351.1178356167863,8.953882455228026
455641.0,-448.7396170310496,354.77108272191776,8.963203058228927
455642.0,-451.7080860199477,359.0490703686371,9.033852964976418
455643.0,-453.05189508347587,363.77603085264457,8.945488435342469
455644.0,-452.54304806639993,368.47625452632116,8.929753307073042
455645.0,-450.24056448843095,372.5936009689208,8.416675717995943
455646.0,-447.21517141404973,376.19235888102276,7.9452761013586155
455647.0,-443.4327158868264,379.53050523786897,6.944841254077517
455648.0,-436.1882885959875,381.2591562547134,6.238936914293532
455649.0,-430.0489200634755,383.06234236128023,3.322244992395156
455650.0,-430.21177560730365,379.63623771160445,7.280139960339895
455651.0,-430.0220611889752,382.0167531328216,15.638009894360493
455652.0,-425.4254387997383,386.54744754342005,17.46254359204815
455653.0,-426.5651118072001,395.126783306368,35.58993908773397
455654.0,-422.7017163685629,401.3888942108087,39.71340311315481
455655.0,-419.9529180506663,407.41449791690104,47.03600057090108
455656.0,-416.18278608360697,412.0048748141933,42.83995112536127
455657.0,-411.7459310421072,417.71108124806943,36.57946581539659
455658.0,-408.7169707699377,419.6442944157727,31.098932944642456
455659.0,-404.1739929625081,423.3615020851273,27.087075335835976
455660.0,-403.30011792643717,427.33155924559355,19.052864437649646
455661.0,-408.13120343743344,435.94593853574736,26.755171258166627
455662.0,-410.8129420400006,438.5498145920138,29.747419742336064
455663.0,-413.2594521731542,440.7076444069132,37.48821228701013
455664.0,-416.6562084559321,441.8829281401714,44.88940969055167
455665.0,-422.5060025381637,440.65419918177736,55.212410560569936
455666.0,-429.0254819696138,440.0704342426518,65.8734161399875
455667.0,-438.4948302011679,434.5735115389063,69.96945138026682
455668.0,-438.17309640703724,437.98130440544696,54.26583907660046
455669.0,-442.45983031280724,441.7601085251571,53.53518130084122
455670.0,-446.8760003018758,446.1397536416815,63.64336716502714
455671.0,-459.03943167826657,446.1214020415231,112.58700531390734
455672.0,-448.70809199680207,461.7966664016229,64.65861833825205
455673.0,-447.0725573570415,467.9237392491223,54.299384162214935
455674.0,-448.2147017050901,472.6819354366868,55.452451343687144
455675.0,-446.14157377481905,473.23539370006336,51.834755345013036
455676.0,-447.93083433200934,480.79975418156374,50.093061271609145
455677.0,-455.1269191522183,488.01102765468823,62.815101588504476
455678.0,-456.8013036920079,494.8040198164463,72.53945587104178
455679.0,-454.4311782794845,502.66846127676433,83.10600695459334
455680.0,-454.4107584244855,507.7966665995082,82.06480004096387
455681.0,-464.4402366023745,514.2339571133863,81.06165948285516
455682.0,-466.03551323558344,504.99257806102383,73.12848540961886
455683.0,-469.8215226690087,502.103283908283,48.17673695208356
455684.0,-470.63781553132566,508.14833835312,53.600795560689846
455685.0,-471.99895624855407,511.69865004186164,50.655609668481986
455686.0,-477.31351476962175,515.1332400165637,53.03943644119343
455687.0,-484.0783005407166,514.0189865274675,51.40171721588749
455688.0,-487.8661720543519,512.815842384265,49.877726096773216
455689.0,-488.30027202003316,516.216081352449,60.60941722101006
455690.0,-492.0795308724949,518.7012583638914,58.42442420951477
455691.0,-502.2223079415442,514.8330885998279,50.839449018861615
455692.0,-517.763967313911,510.82371492041227,46.13273096240468
455693.0,-521.1249264945881,510.3010275229661,47.278299444822835
455694.0,-520.6598443462821,509.81534071594933,48.825576464494645
455695.0,-526.6125835598307,508.71994724468874,44.94407589037587
455696.0,-525.6669325644106,508.9195654118565,39.35403781371713
455697.0,-520.9798020206182,515.3426890520466,33.65720370019565
455698.0,-524.9373664465159,518.2652641341059,31.364541293856746
455699.0,-534.8857952081352,514.7392648089428,35.66990222935664
455700.0,-532.3488911881117,524.8972989401256,37.76548213673465
455701.0,-535.6354032857504,527.720219512218,38.48177295186201
455702.0,-538.9217524770061,529.9193834521536,40.67881297157476
455703.0,-541.6807551008801,531.5586705963731,39.10654222595116
455704.0,-542.831968964539,532.9004288623672,17.30613168777191
455705.0,-543.9192428342435,533.5489092919645,9.16548454584759
455706.0,-544.5435733505907,533.9396331134498,9.525998431846745
455707.0,-544.734196344032,534.0995468578556,9.6009687032589
455708.0,-544.7283297917734,534.1006606143022,9.679569111623977
455709.0,-544.7377004720566,534.0791718991193,9.601970118749989
455710.0,-544.8107644254044,534.0326734759913,9.691667796775931
455711.0,-544.7688181425664,534.0728607879475,9.598067994196441
455712.0,-544.8014814890516,534.0440699179961,9.585967628301574
455713.0,-544.8038587876108,534.0485068335705,9.674467053681013
455714.0,-544.7803626260849,534.0610162346522,9.641368005187331
455715.0,-544.8291084338011,534.0569288504518,9.737464188978237
455716.0,-544.810557768038,534.0582534723303,9.695365661361905
455717.0,-544.5100014193433,534.0748802751583,7.386689898142436
455718.0,-544.5166990323587,534.0648033955176,7.383490175371918
455719.0,-544.502580518475,534.0681229097845,7.359391100378019
455720.0,-544.7841673922686,534.0907974349453,9.563665173919333
455721.0,-544.7831373893441,534.0890259646836,9.567465410652602
455722.0,-544.5543147168733,534.0216231077106,7.441390598592307
455723.0,-544.8284754480159,534.0894713831785,9.578061501855586
455724.0,-545.2108457025663,534.2859272898104,9.570112303277142
455725.0,-545.8882076497674,534.9970045008195,7.258994455983043
455726.0,-552.9430315225602,532.5434449520155,19.955693553847112
455727.0,-551.7257206284345,538.8097574583765,9.350469777418965
455728.0,-556.1104484117155,541.3758412333835,10.479270732138303
455729.0,-559.7459780629127,544.3753689231513,7.067596188770153
455730.0,-564.3026841916488,547.4606023483125,9.681129411217086
455731.0,-568.5282087761329,550.1956772193155,9.655617751179307
455732.0,-572.3901186987132,552.7607669699406,9.684549549033392
455733.0,-575.7732255867141,555.1142378524025,9.847239715470323
455734.0,-578.6945131119987,557.048548497834,9.857105926643527
455735.0,-581.0738428700947,558.6678145782245,10.038347335298567
455736.0,-582.9428195137093,559.8620459211851,10.031271603379139
455737.0,-584.365854906198,560.7715625281332,10.029661123831033
455738.0,-585.3836495553702,561.4485237055168,10.054907966187159
455739.0,-586.115321562245,561.8212908737959,10.133007807838311
455740.0,-586.3443645970865,562.0073285312136,10.075170289560674
455741.0,-586.3808414388196,561.9818610692901,10.076569194291068
455742.0,-586.3996958721601,561.935128462202,10.039171600797289
455743.0,-586.4165977628329,561.9002498235617,10.063173136598465
455744.0,-586.4209321698683,561.8875215716965,10.131673865969987
455745.0,-586.4178467124593,561.8816578086771,10.191374668842286
455746.0,-586.428259219859,561.8661601732529,10.245775084716286
455747.0,-586.4275427309937,561.8480036188425,10.290376758567248
455748.0,-586.4385701268146,561.8357142017434,10.309676832819179
455749.0,-586.449701072623,561.8112440328282,10.329577978054573
455750.0,-586.4617580244849,561.7858866953331,10.334479115385676
455751.0,-586.4813363471819,561.7589788505375,10.333679698067527
455752.0,-586.4938068382935,561.7520054751641,10.361179169696896
455753.0,-586.5314132867553,561.7194471001691,10.318078596195221
455754.0,-586.522656520032,561.701397851079,10.327380998177091
455755.0,-586.5288445574182,561.6950914790615,10.386880988624682
455756.0,-586.5306027552028,561.701631420703,10.460680249109714
455757.0,-586.5328737684881,561.6990885237819,10.504880264689973
455758.0,-586.5405020318075,561.6931121874829,10.539280091847473
455759.0,-586.5449379842887,561.6907919290294,10.595779890630382
455760.0,-586.5510177572194,561.6904604057863,10.600879362281802
455761.0,-586.5608057469478,561.6715237920106,10.585480137921678
455762.0,-586.5627649039719,561.6675386409023,10.599280311612347
455763.0,-586.5679177425405,561.6674289593838,10.608979848178905
455764.0,-586.5771921635309,561.6636650837472,10.617479329053452
455765.0,-586.5782221705589,561.6513727665764,10.608280321671884
455766.0,-586.5648301615042,561.6769558181426,10.65187928815186
455767.0,-586.5424751131275,561.7045331185146,10.710878901903783
455768.0,-586.5520570362912,561.6872575868604,10.696279550020506
455769.0,-586.5556617267837,561.6834910010613,10.676579553762764
455770.0,-586.5310388936596,561.706969991388,10.723779738120385
455771.0,-586.5212481921125,561.7263469500551,10.709878921802499
455772.0,-586.5105333557615,561.7395256035185,10.728378739991854
455773.0,-586.5098083890671,561.7383038929283,10.687678914358429
455774.0,-586.5098059417927,561.7315464779213,10.658279512242558
455775.0,-586.5171125926395,561.7281050826821,10.557779145892027
455776.0,-586.5086567330484,561.7242224831507,10.483580266150653
455777.0,-586.4919618537407,561.7493570353997,10.465779574585412
455778.0,-586.47506006801,561.7604269737024,10.433180147504316
455779.0,-586.4566161850182,561.7887754380217,10.445579332808194
455780.0,-586.4529050779574,561.806270357876,10.434178125091364
455781.0,-586.4342537204983,561.824097299862,10.42707826089972
455782.0,-586.4305412841926,561.8351680971502,10.398577620898209
455783.0,-586.4209570967259,561.8559850823349,10.389976658291545
455784.0,-586.4112718126671,561.8754750726114,10.401975821775608
455785.0,-586.4010684046392,561.8927474458746,10.3811752304224
455786.0,-586.4008593522274,561.9143386072,10.357673336264753
455787.0,-586.4052843269942,561.9242997615047,10.299772047304458
455788.0,-586.400648119549,561.9494377780604,10.315970248716951
455789.0,-586.3910611085182,561.9734634630694,10.277969000509756
455790.0,-586.3691117021602,562.0024741030726,10.266668446606445
455791.0,-586.3623098454487,562.0167578855433,10.25846780622112
455792.0,-586.349631345895,562.0379039366447,10.215767099187872
455793.0,-586.3290207458668,562.0646991816361,10.19596661814171
455794.0,-586.3116029719896,562.1003523068813,10.164765059564047
455795.0,-586.3143774449179,562.1233787428498,10.091762764100793
455796.0,-586.4658363095751,562.2860515644471,10.06883443119807
455797.0,-587.037984444417,562.7203644749216,9.958143315508806
455798.0,-588.6601712634169,563.8031736536121,9.787797746790574
455799.0,-591.4135453140599,565.3829365591118,10.11660258056483
455800.0,-594.9155271945286,567.4152248886754,12.069495644819767
455801.0,-598.5259757849182,570.226422894367,13.974706006067152
455802.0,-602.2504109570941,572.1620765849193,12.507781309913582
455803.0,-606.4074693632217,574.7985677501202,12.055049307583374
455804.0,-612.6890693839305,575.1161807913852,16.9568205351178
