TOW_s,E_m,N_m,U_m
455375.0,-66.96347835182657,78.24157530459297,5.631166212728093
455376.0,-70.73018734813559,75.85249424333927,5.506154585921184
455377.0,-74.43795144056386,73.48721608889514,4.886140247311133
455378.0,-77.94952809834199,71.05494744521121,4.577126022250166
455379.0,-81.27656091055796,68.715699326821,4.593110281936781
455380.0,-84.41183316977497,66.50080593747474,4.635093179082496
455381.0,-87.23911160245864,64.46773662566753,4.601076137352205
455382.0,-90.00972053124953,62.385060330465734,4.754058479594033
455383.0,-92.90645280749655,60.15953650412105,4.777038454755775
455384.0,-96.13807390529121,57.81176467005967,4.826012412004989
455385.0,-99.91252209433355,55.431330279817765,4.873975675641194
455386.0,-104.41856926717699,53.27812884985246,4.9309219793446815
455387.0,-109.52339164284044,51.78014895173201,5.02084880641403
455388.0,-114.95618834085721,51.11389791882615,4.897758652094996
455389.0,-120.40000576829259,51.73460684778962,5.035653229141964
455390.0,-125.76219968963804,53.64980141224579,4.997533897723013
455391.0,-131.26266822781145,56.37435725685543,4.974399499265623
455392.0,-136.61021870029046,59.7087299899111,5.125256754893623
455393.0,-141.6270034301576,63.17997067952853,5.393113765671554
455394.0,-146.36392351110817,66.41844552312335,5.538973800046527
455395.0,-150.60789068444953,69.07533804297907,5.528846677539043
455396.0,-154.0889434472312,71.05907092947332,5.663741660507391
455397.0,-156.670547239455,72.16544482313458,5.663666311457213
455398.0,-158.5501293419287,72.80816636203153,5.630612545316794
455399.0,-160.21167654755183,73.23041349668783,5.593566185329468
455400.0,-162.02439027254965,73.21692199470749,5.535520571832574
455401.0,-163.62690540750458,72.43947099135252,5.442488606387997
455402.0,-164.6697016714072,71.21431501766892,5.369475651921512
455403.0,-165.20429760778939,69.88993640810946,5.364476559895152
455404.0,-165.1829724823124,69.45663220288965,5.363481870786146
455405.0,-165.1625703192453,69.4636083561854,5.372482322755438
455406.0,-165.1473198665029,69.47080586860352,5.366482638094979
455407.0,-165.14556777299754,69.4723559789282,5.352482667082636
455408.0,-165.1424764617791,69.47468135923089,5.351482721999602
455409.0,-165.135984752399,69.48298638636754,5.3524827994526945
455410.0,-165.1323783605369,69.48520108128942,5.3564828673693725
455411.0,-165.12444399659705,69.48509020762175,5.3514830736802
455412.0,-165.12629907564744,69.48630844875476,5.3644830118795
455413.0,-165.12568082913356,69.48342933521168,5.363483060154476
455414.0,-165.123723633341,69.49727144026878,5.3924829586092216
455415.0,-165.12310503014507,69.48896616264713,5.375483066172858
455416.0,-165.1287722671884,69.48619781712142,5.371482949197102
455417.0,-165.12908197103837,69.50734844355424,5.402482710485064
455418.0,-165.12547492905813,69.49284188305201,5.37448296264348
455419.0,-165.12413532147443,69.48630848080461,5.369483069066167
455420.0,-165.12619600023467,69.49184518219185,5.365482954262422
455421.0,-165.12465049955367,69.48453671307638,5.367483074730586
455422.0,-165.12836061266205,69.49627491255995,5.395482850403113
455423.0,-165.12774182064393,69.4863085300234,5.370482974905819
455424.0,-165.119601519523,69.48929829646268,5.37248315276797
455425.0,-165.1282575832558,69.50236533943097,5.398482785417684
455426.0,-165.1249603976492,69.49228849020102,5.400482981500662
455427.0,-165.12392993901418,69.49594271649428,5.400482968481185
455428.0,-165.12856685272078,69.49372807663896,5.4004828721155675
455429.0,-165.124651668994,69.50114745285799,5.419482891953365
455430.0,-165.12526967223278,69.49782530462109,5.408482913444576
455431.0,-165.13196754814206,69.49649661657949,5.41348275500172
455432.0,-165.12650622497034,69.5005937121116,5.411482849826822
455433.0,-165.13248325451576,69.49849006203506,5.433482719265047
455434.0,-165.1399025369396,69.50845639629476,5.447482418427878
455435.0,-165.13650202524224,69.50314102884619,5.4404825638081
455436.0,-165.1287733247921,69.49627514656021,5.416482839676323
455437.0,-165.12908295093845,69.50037255542709,5.437482785709729
455438.0,-165.1365014264804,69.49372830299487,5.413482667185445
455439.0,-165.1373256837683,69.49871135240312,5.412482591552372
455440.0,-165.14010844631164,69.4957218031576,5.435482550972711
455441.0,-165.15515343677504,69.3811116358363,5.421483416070647
455442.0,-165.33703536309176,68.2363408788727,5.443491122678541
455443.0,-166.18561636422754,65.49644719510486,5.463497954800843
455444.0,-167.84762624660326,61.26031753643736,5.4174967721903435
455445.0,-170.4721686152927,55.93324378103212,5.493476395515927
455446.0,-173.99483667701102,49.5295081063798,5.43443453867048
455447.0,-178.95327791187506,43.505298275508125,8.500341581909886
455448.0,-183.4483907245619,37.19581387449795,9.409254066297304
455449.0,-189.22108564262174,30.687125284016997,8.714120320950865
455450.0,-195.12456730944444,24.83022917162658,9.018968160226027
455451.0,-201.42310402894702,19.382060128773798,9.0277914384062
455452.0,-207.83962969859044,14.543932358626634,9.314598610321944
455453.0,-214.76181760402147,9.75941062758512,10.45937856112523
455454.0,-222.11343970525476,4.424987301938246,9.829132865843006
455455.0,-229.53648418567022,-0.42950700871920366,9.681871701807767
455456.0,-236.9746552978098,-5.042595565149797,8.962597821758681
455457.0,-243.9194758277214,-8.891620116397878,8.940331911233104
455458.0,-250.34216692226127,-12.166269667073152,8.751077740063018
455459.0,-256.0056156080137,-15.121680009255916,8.031846686687466
455460.0,-260.45480630919957,-17.349250709521357,7.50466094044898
455461.0,-264.0023862112103,-19.030804876887018,7.4875103354451085
455462.0,-266.0861470763982,-19.946544890688834,7.887420974388782
455463.0,-266.47284243922536,-20.887778374062847,6.932401807585606
455464.0,-267.12511482022467,-21.178999465309577,7.108373570001126
455465.0,-267.4337377719692,-21.26426041488402,7.316360359477728
455466.0,-267.4633060524025,-21.470446838671037,7.113358424492881
455467.0,-268.04633069139203,-21.48571888862504,7.327333909832714
455468.0,-267.7342964480217,-21.913157052990275,6.650345548027955
455469.0,-267.4475221057668,-22.059330738151143,6.4323570656608045
455470.0,-267.39166863700973,-22.198745837382727,6.2713589209563505
455471.0,-267.34395150358404,-22.24968373920361,6.050360740813497
455472.0,-267.2714067734935,-22.445684479283887,5.905363089313976
455473.0,-267.83752436577134,-22.261302232182473,6.01134000437386
455474.0,-268.5043101856594,-22.223973013524624,5.951312112513875
455475.0,-270.3402417790382,-22.548173000177623,6.307233453926012
455476.0,-271.7810564732091,-21.03994404527249,6.203177430292973
455477.0,-272.4236772816165,-19.090118701691146,5.687156195277679
455478.0,-271.07456735222877,-18.675776293503766,6.496214882286605
455479.0,-269.04196615378476,-16.46766518988703,10.268307022226812
455480.0,-265.3903583384082,-12.381401157451464,9.916469225022647
455481.0,-261.0255882071019,-10.280506491109284,8.586653010664175
455482.0,-256.0246789007729,-8.297112580492005,8.272858517433963
455483.0,-250.4525114760771,-6.088935708959561,8.25908215319829
455484.0,-244.66415378720077,-3.218789384507178,8.293308817305704
455485.0,-238.88362415082898,0.025198959117835873,8.340528646688538
455486.0,-233.43128683199427,3.3492554935291006,8.408729544777435
455487.0,-228.3641216598245,6.875077956040883,8.477910053263024
455488.0,-223.7215918993514,10.333470670547621,8.382069816742147
455489.0,-219.50576518159573,13.626101114963415,8.278210010569815
455490.0,-215.78878342800903,17.080966918495378,8.674328427904028
455491.0,-212.76413892131978,19.93621472085016,8.646421662994417
455492.0,-210.53293315365417,22.146445504751927,8.692488337298718
455493.0,-209.1840913926933,23.465607745645727,8.722527953651605
455494.0,-208.60374863338313,24.121591338243984,8.746544491951033
455495.0,-208.56798883990123,24.236200789184387,8.668545224737187
455496.0,-208.56335002841408,24.275843523942182,8.626545225116393
455497.0,-208.60662601627735,24.323238339831466,8.590543627184346
455498.0,-208.65546577422467,24.367975536820673,8.53754185952173
455499.0,-208.63289848908227,24.39399776828062,8.517542496814752
455500.0,-208.662777380401,24.42566789084789,8.426541398145886
455501.0,-208.64361162967873,24.457116301142655,8.443541903583899
455502.0,-208.66710300267977,24.481588712563134,8.383541040851483
455503.0,-208.70337094719375,24.500856683877952,8.30053977994883
455504.0,-208.68224734980217,24.51613779841831,8.309540412277471
455505.0,-208.64989164212784,24.560652661606888,8.315541298045778
455506.0,-208.71470199158506,24.58036391366318,8.222539101898706
455507.0,-208.67400099610006,24.622442637133208,8.262540270529335
455508.0,-208.71758471971194,24.639274514152728,8.171538780036135
455509.0,-208.69769779296132,24.683900355526305,8.197539257247962
455510.0,-208.67739674798713,24.71291236957145,8.157539806959669
455511.0,-208.6755407608767,24.733508850071168,8.12853978886592
455512.0,-208.68151536893242,24.737273689396854,8.073539577470234
455513.0,-208.71108766865768,24.73317679979726,8.045538626319168
455514.0,-208.68646011720608,24.759974213015354,8.043539328270047
455515.0,-208.6714149632109,24.749232630623496,8.009539862343292
455516.0,-208.6843971896685,24.734615694948854,7.969539493956685
455517.0,-208.66729136790622,24.730075248865006,7.9435400700143415
455518.0,-208.66265380107262,24.725645720738395,7.9215402396788726
455519.0,-208.63648069998865,24.711914228365934,7.905541149705538
455520.0,-208.63637665528614,24.7110282307392,7.874541156023653
455521.0,-208.62153899193365,24.71246763459301,7.888541635100609
455522.0,-208.59855928623404,24.691649057227718,7.841542467997295
455523.0,-208.3627948583553,24.908353251726904,7.82354932337987
455524.0,-207.55864261844908,25.68691689777462,7.8475724246798055
455525.0,-205.8663521936756,27.376148832321327,7.743620181646996
455526.0,-203.48315217761018,29.871408192548316,7.620685364873809
455527.0,-200.53609859409912,33.20835413837442,7.623762070529473
455528.0,-197.37728453696886,37.25964609635806,7.601838059520759
455529.0,-194.02680215532249,41.98597316817516,7.481911298310052
455530.0,-190.72381598675318,47.48832903421173,7.398972074045041
455531.0,-187.6421623509973,53.37903410462479,7.323016609837307
455532.0,-184.92548176943006,59.64502319303826,7.243040104584239
455533.0,-182.5873761910509,66.03382075365559,7.0780441579888524
455534.0,-180.76181024342463,72.16837934806381,7.038029317867963
455535.0,-179.34295659637382,77.90164074503008,6.978001547978245
455536.0,-178.21458492498385,83.16494843093315,6.925966351989601
455537.0,-177.31929952433015,87.9893070782937,6.860926222642657
455538.0,-176.64999781685964,91.89246893680506,6.859889453983811
455539.0,-176.2893211019427,94.59438685111121,6.880859720111921
455540.0,-176.00902870867054,96.29847729528926,6.9108418200799875
455541.0,-175.94925344227855,97.20550248526882,6.884829638381035
455542.0,-175.93564707585318,97.577459150862,6.861824304173389
455543.0,-175.982940472553,97.5343821225018,6.741823662142302
455544.0,-175.97263460710343,97.52906578188717,6.678824026416912
455545.0,-176.0015884825775,97.4930766764022,6.631823782545723
455546.0,-176.01519051523934,97.52408296551289,6.662822930218603
455547.0,-176.02477305401572,97.52607610975012,6.6508226351648005
455548.0,-176.04280417304128,97.53039431332188,6.608822071176235
455549.0,-176.03043761169576,97.52983963983255,6.552822421131431
455550.0,-176.06310027945278,97.52518823913996,6.492821592546193
455551.0,-176.04506921731945,97.50359537850278,6.52982242040131
455552.0,-176.0440383991227,97.49506853453855,6.511822579697963
455553.0,-176.0524873361001,97.49750452683979,6.494822310153374
455554.0,-176.05557790743865,97.48720580898042,6.4658223836110835
455555.0,-176.07525924366269,97.48399490054952,6.476821890169461
455556.0,-176.08030851776513,97.49362904304465,6.488821601953852
455557.0,-176.0828833940135,97.46040786466921,6.432822041485871
455558.0,-176.09535021017766,97.46118245705681,6.387821684567918
455559.0,-176.11482456512348,97.45675295900598,6.3658212164400965
455560.0,-176.12904457230098,97.45343119279137,6.37282087469999
455561.0,-176.12358119363884,97.47114755867534,6.301820752321035
455562.0,-176.10379292235476,97.90135116913832,6.3248146753667385
455563.0,-176.00454864269258,99.01710940939645,6.239800098152372
455564.0,-175.93960833512787,101.087843253067,6.220769235454654
455565.0,-176.02983646274524,104.19604974487463,6.171716462119484
455566.0,-176.4294886036781,108.21660105585119,6.118638123023757
455567.0,-177.25273434428522,113.05149752892254,6.008530999451899
455568.0,-178.74069559878834,118.59133858415247,5.970388364879874
455569.0,-180.4990285345619,124.40513623044905,5.740227537152926
455570.0,-182.71167273412613,130.45270301659704,5.68104310349257
455571.0,-185.26249565122257,136.6901838726089,5.629838240642613
455572.0,-188.3933377564362,143.121681008592,5.671604756826397
455573.0,-192.0514381170018,149.60467540707882,5.648346153982693
455574.0,-196.36446529836826,155.97129449539338,5.524061571218581
455575.0,-201.3423100447282,162.01202658903452,5.203755073131035
455576.0,-206.97023644023182,167.73229768262757,4.690426370898209
455577.0,-213.30522738159902,172.973204785912,3.9810770355938345
455578.0,-220.82300722939064,179.2198186781309,3.214647932022828
455579.0,-228.6395008747223,181.91005447601916,1.133296088751436
455580.0,-235.86863063209177,188.36874040195357,8.380844514598841
455581.0,-245.7123563924389,192.8293823075873,4.466339062558106
455582.0,-253.9173702493455,198.6519943232271,2.9098382099873987
455583.0,-262.8970759840804,205.02977066560524,2.5332716804972932
455584.0,-271.5855252925487,211.87162823917376,-1.3433169794683835
455585.0,-279.29462724837055,219.6625007521451,-0.777914687468197
455586.0,-287.8642303600497,223.27024192897076,-1.640421451550992
455590.0,-301.11399153859537,244.01412656041515,-25.01979686365614
455591.0,-327.20310608346506,258.46458706352297,11.24734657119464
455592.0,-337.0190150376774,261.5032670750966,9.141711181486713
455593.0,-350.6135910325984,263.7539118886574,11.725885558062615
455594.0,-352.7588408503736,272.38304054236323,8.57640272881163
455595.0,-357.2053390889531,276.68602776475063,2.6419691667297656
455596.0,-364.0859168832965,281.0209974465567,5.132389776567578
455597.0,-369.3070993410775,283.97243003534476,2.9689583231845518
455598.0,-374.32893015467096,287.51131222185643,3.4385063336678314
455599.0,-377.68460016663005,290.18641583124094,3.6601868171575944
455600.0,-379.69700004528613,293.09445172895573,3.4249337178861197
455601.0,-381.8734102400367,295.23215475930516,4.1067047343925225
455602.0,-384.5067990612755,297.1169428247372,4.5864586180989875
455603.0,-386.8172218123865,299.1391190676836,4.514223962313366
455604.0,-389.53951210290114,301.3782509624813,4.782952394984875
455605.0,-392.1896883151063,303.60288673749517,5.286684003569675
455606.0,-394.65771439020716,305.66298404181873,6.139432931013246
455607.0,-396.61746952832056,307.6167033407013,5.737216999617104
455608.0,-398.5258391674055,309.46535750686184,5.811008201468482
455609.0,-400.07142246683514,310.99631414638174,6.064836630377755
455610.0,-401.24007719599007,312.17101615869905,6.069705564240422
455611.0,-402.15401465486116,313.04672154391216,5.933604884015267
455612.0,-402.8379663320251,313.7855508174389,5.750525245463564
455613.0,-403.37994474357816,314.26969482263365,5.724467046215594
455614.0,-403.66680417915757,314.52173513213836,5.74743641728341
455615.0,-403.20833235686683,314.5714087272385,5.0554629386923295
455616.0,-402.78604072608346,314.5637317731977,4.544489987378881
455617.0,-402.70895831961127,314.53880757991016,4.404496085905123
455618.0,-402.67886743297174,314.5388043718987,4.35549798555482
455619.0,-402.6601117650527,314.530718285997,4.315499569945743
455620.0,-402.65877364754164,314.5349273509943,4.339499444957212
455621.0,-402.66083337285386,314.5279501410195,4.31949966033865
455622.0,-402.66753020748683,314.52927853315504,4.307499171519993
455623.0,-402.78530102684937,314.65330330557794,4.2894855895550705
455624.0,-403.1000826245941,314.9546207675014,4.305450762734125
455625.0,-403.6257779208811,315.50099627590674,4.264390385693858
455626.0,-404.10871825854446,315.96675971948,4.298336643017606
455627.0,-404.26749968137887,316.10340999269044,4.294319778924361
455628.0,-404.51499865759394,316.36043324460695,4.33629128401121
455629.0,-405.23420359852645,317.10237487163903,4.374208613406097
455630.0,-406.81088678760653,318.66399380934473,4.37703005166243
455631.0,-409.27452497523234,321.0531594954152,4.468752068638366
455632.0,-412.4645780375528,324.1569146175101,4.562388852077717
455633.0,-416.2556367368112,327.92364633711617,4.508949116181341
455634.0,-420.70151090459234,332.1045496125757,4.570440088190196
455635.0,-425.450727068337,336.3855637718061,4.579899683443784
455636.0,-430.1144230430809,340.447211817607,4.585370395310548
455637.0,-434.6757047993208,344.257161432256,4.636855736798054
455638.0,-439.04420278720465,347.8151856180706,4.680362613329919
455639.0,-443.2693695623031,351.40255198290714,4.72987283750129
455640.0,-447.2210600497041,355.0242354768117,4.709395487841704
455641.0,-450.23455354372794,359.2213812932637,4.712947331136874
455642.0,-451.5002600471904,363.9822235570188,4.670586563859004
455643.0,-450.9622484031866,368.6676002867822,4.5763540844641994
455644.0,-448.8220815703762,372.8065647675714,4.45026311781001
455645.0,-445.8342168851978,376.55782340703877,4.320251038095876
455646.0,-442.3744951605533,380.02266925177616,3.5152852283121945
455647.0,-437.3203703155398,383.0645947011193,3.03345066873527
455648.0,-434.53131450003633,386.76820450605356,0.43441649791668624
455649.0,-430.23452596190106,388.9575908771179,-2.120426211126329
455650.0,-426.20254014583094,395.0621644943984,-0.19453281043817583
455651.0,-421.31324182786153,401.38227984545154,4.6033952080500455
455652.0,-419.766231544126,405.7369148755997,5.273220180075384
455653.0,-416.35437994471454,410.99584932981793,9.046105233887744
455654.0,-412.54959478720775,413.9457561477938,9.646160574655141
455656.0,-413.50543938262035,424.140056744581,-4.524574656129374
455657.0,-411.6943944611089,430.4648495198912,7.307116527074896
455658.0,-407.591086197781,434.64933896172784,14.499094685236713
455659.0,-403.6154605096236,439.44934924961075,22.311016769047882
455660.0,-404.0672495663117,443.6296749476613,23.382697262690755
455661.0,-404.9411084322854,446.7457269206907,22.68942321988169
455662.0,-406.70621014178175,449.54637088339786,24.304113153615134
455663.0,-408.04124023650513,453.09948030910016,23.260775172036034
455664.0,-413.8994017419794,451.7491137972482,20.159494167852216
455665.0,-419.4666597747131,451.5179514316845,15.680147070182784
455666.0,-425.20397179903,451.441325488712,10.412772779557628
455667.0,-431.0942563666704,452.0829114375921,9.546331881725337
455668.0,-433.4326162993111,456.8236505139183,3.611833882849652
455669.0,-436.25052809848637,461.44757753822535,0.8293072288346366
455670.0,-439.7755852764635,465.326022810658,0.5987819977711979
455671.0,-442.83578364651885,469.4024040902022,1.2642700880905124
455672.0,-447.9535644357005,470.8172515563265,2.1858080471974404
455673.0,-451.14155455428215,474.2199402157373,0.00833003160704493
455674.0,-455.51574392967717,475.4107912064395,2.913930178317571
455676.0,-473.62158216777334,471.9620979712367,12.304869557275111
455677.0,-468.0512822419175,481.2232251013565,5.06058484761553
455678.0,-466.80361831013704,487.2660982072009,3.8462150181396737
455679.0,-468.67072478918476,489.66755246380444,1.1048932584964746
455680.0,-469.6676773341173,493.53947643452807,3.351519962535349
455681.0,-475.64124052776583,492.5632418890796,5.301153379116499
455682.0,-478.95453959523326,494.26170159107136,5.592773468941147
455683.0,-483.42341955182616,494.68304756546,6.674403651429799
455684.0,-484.6940292049401,498.84510643697496,7.456981394558824
455685.0,-486.412057671881,502.5322592966575,4.290559677806556
455686.0,-489.42850509222893,505.04320929485476,3.6691296502511364
455689.0,-497.75029552929055,511.1359500204677,21.23599814813383
455690.0,-482.42683568246355,522.1025121792712,37.1552821478104
455691.0,-500.99710016913417,515.0312262454054,16.708429029237323
455692.0,-504.7055149378071,514.3213649776756,6.395194317179829
455693.0,-508.0448335458876,514.7952454251545,5.638890892504207
455694.0,-513.5937457146705,513.4452411050116,7.001556101426814
455695.0,-516.5667011584395,517.2210455560307,6.879009446519376
455696.0,-520.8452046716366,518.7280151005303,7.63553863968491
455697.0,-525.3358802470132,520.8344421231158,7.56099795386632
455698.0,-530.6634078148962,522.7683303159453,8.294398095472275
455699.0,-532.8797800827496,527.1859902133531,8.892847867495647
455700.0,-535.0414146425885,531.2601079389871,10.303327166039423
455701.0,-537.9593015408038,533.8302293234682,15.343866154047078
455702.0,-539.9043543976566,536.5448937035823,21.13247293462129
455703.0,-541.6577616037752,537.728629354106,21.491224127890348
455704.0,-542.4648965473991,538.6584638844641,19.789076678898198
455705.0,-542.9894622489138,539.2855806331462,21.178978800372306
455706.0,-542.960953391602,539.5173011946645,18.028961504326332
455707.0,-542.8062549765937,539.6302124927172,17.643965060374853
455708.0,-542.6146391022868,539.7325728334579,16.90797264234058
455709.0,-542.4848011227836,539.81893569144,16.84097633497049
455710.0,-542.190777571522,540.0399065879822,16.307982514967335
455711.0,-542.0138359014028,540.1720986872524,16.08498629206892
455712.0,-541.824628289141,540.3255478402083,15.819989292796294
455713.0,-541.6716825788986,540.4222921969756,15.438994033984102
455714.0,-541.6223887320613,540.4637761284778,14.97099468130645
455715.0,-541.552989197498,540.4396890040053,14.322002617653055
455716.0,-541.4675390487514,540.4826216974521,13.977006210530561
455717.0,-541.4349479972594,540.4288815376397,13.593013550771417
455718.0,-541.3893777745018,540.4211011842802,13.27201807689579
455719.0,-541.4316818550825,540.4127448255008,13.953015203730189
455720.0,-541.3908254871216,540.4690489199535,14.56701387987502
455721.0,-541.325463243638,540.5217153074908,15.385014944638016
455722.0,-541.3268854276782,540.5607856216504,15.16101149312604
455723.0,-541.6474892544776,540.7861992479719,15.833965084142733
455724.0,-542.428371331324,541.592041628546,11.92682998826146
455725.0,-546.6385680020262,540.8812703054891,11.899531349107605
455726.0,-551.9801547486179,540.8267052912302,10.00507617172704
455727.0,-556.8509594845722,542.7148160624387,8.977491750645243
455728.0,-560.3661621289281,546.3753498730736,7.284869843501838
455729.0,-564.561984967572,549.4134874111858,7.0902376470360196
455730.0,-568.8186700180673,552.2017608166595,7.5916175677417925
455731.0,-572.4785468337528,554.8991016681522,6.837054938074743
455732.0,-575.8777379972009,557.3636548130688,7.180533054659179
455733.0,-578.5954512761072,559.3879185879396,6.44510905827903
455734.0,-580.9299290643584,561.0854466923402,6.345747065229091
455735.0,-582.931716419027,562.2349391449824,6.266462754501134
455736.0,-584.3768103212711,563.1669449533102,6.375247921864485
455737.0,-585.4935302693517,563.7598674277253,6.462092901165136
455738.0,-586.2995173695788,564.0971139948116,6.7939889255205514
455739.0,-586.6807826069053,564.2272672559803,7.083942313661851
455740.0,-586.7573491575047,564.1907348535132,7.163938523558471
455741.0,-586.7964988786658,564.104355372077,7.073942602741141
455742.0,-586.8150340923407,564.0384552306427,6.91894675541954
455743.0,-586.7815332690298,563.942763045933,6.735958341522974
455744.0,-586.7637139986828,564.0304735622594,6.841952184203706
455745.0,-586.7542252361906,564.0158468206737,6.73595435611557
455746.0,-586.748553400402,563.9747580431895,6.667958527420495
455747.0,-586.7379395230151,563.9615788986916,6.652960676037367
455748.0,-586.7299959499995,563.9427437703163,6.540963080328737
455749.0,-586.7124777335035,563.9370938698476,6.5209651932294435
455750.0,-586.7516243205658,563.9044195896743,6.4189644969629285
455751.0,-586.7382372844583,563.9213698238142,6.512964223138994
455752.0,-586.7464888292694,563.9437474918029,6.613961474664649
455753.0,-586.7573127610622,563.9416485654153,6.665960667265125
455754.0,-586.7500040499472,563.96701423488,6.752959084244424
455755.0,-586.7969877791666,563.9579335511728,6.727955572572114
455756.0,-586.7706154186395,563.9858440638295,6.799955516060123
455757.0,-586.7495994075017,564.0116491333445,6.8529551550391545
455758.0,-586.7652611945049,564.0315825660857,6.859951942616988
455759.0,-586.7292124212082,564.1072299768605,7.051948534044129
455760.0,-586.76135557641,564.087182722712,6.989947360853222
455761.0,-586.7582695046219,564.1179728588165,7.057944906924803
455762.0,-586.9359983637572,563.9858558138558,6.8619403060944535
455763.0,-587.1294871120807,563.8530700786501,6.61093430575869
455764.0,-587.1758471707122,563.8026786332993,6.509934517383101
455765.0,-587.1645151388938,563.8336871662327,6.546932807555351
455766.0,-587.1750232209615,563.8248266673479,6.522932625881481
455767.0,-587.173786608875,563.8189573338827,6.518933261938429
455768.0,-587.1766704023063,563.8215031819443,6.505932769361863
455769.0,-587.1756405377621,563.8125338222089,6.507933661040482
455770.0,-587.1868699571087,563.8067740951332,6.485933139291319
455771.0,-587.1622485201741,563.8347946928069,6.549932915980378
455772.0,-587.1732706442206,563.8247149775167,6.512932796991379
455773.0,-587.1931529839973,563.7931512276391,6.454933771691316
455774.0,-587.1667800020809,563.818181927148,6.5189339764986585
455775.0,-587.1637930310952,563.8192903158449,6.531934150762112
455776.0,-587.1683244871513,563.8228319479318,6.5089334193606305
455777.0,-587.157611143783,563.8247166963876,6.53893423800335
455778.0,-587.1637919146007,563.8269301993377,6.522933472896312
455779.0,-587.155755204122,563.8308060496993,6.527933868959707
455780.0,-587.1653377048793,563.83113852603,6.526932957414971
455781.0,-587.1761544581381,563.8169621573825,6.495933220562222
455782.0,-587.1581233342357,563.8311366543555,6.508933620937768
455783.0,-587.1104192037889,563.7904965188872,6.522941620753841
455784.0,-587.1611129858486,563.8296986399828,6.524933471947151
455785.0,-587.1689437992584,563.8308061917187,6.523932656099049
455786.0,-587.1581262748208,563.8458677257654,6.546932310942367
455787.0,-587.1600825765462,563.8399972689014,6.528932652787205
455788.0,-587.1607009905608,563.8474169516828,6.533931936510413
455789.0,-587.154211541766,563.8530663014693,6.557932031588791
455790.0,-587.1570966650249,563.8447610530399,6.554932503340183
455791.0,-587.1596701294078,563.8380036761966,6.524932867020823
455792.0,-587.1540030332222,563.8394431005842,6.525933260778601
455793.0,-587.1500898736431,563.8512942152392,6.5559325683608165
455794.0,-587.1032114618438,563.8269340437989,6.591939048238714
455795.0,-587.32443023282,564.0136423555762,6.608902094687323
455796.0,-587.929557151688,564.4014526240021,6.552811884775139
455797.0,-589.6021389953464,565.4470648500862,6.4775644607002505
455798.0,-592.2517204450912,567.118706617431,6.512169898215461
455799.0,-595.8268849865758,569.1013891664815,10.94465958311278
455800.0,-598.3643710419719,571.0160627971931,15.583250156516925
455801.0,-602.5540967251496,574.5239599569725,15.495539231628584
455802.0,-606.4138722126567,577.4069047776977,17.131911901533385
455803.0,-612.875991434375,576.5264605503644,19.30337461377215
455804.0,-613.6722585268836,582.3399135737511,14.005767119467748
455805.0,-617.530226940308,583.4743216486879,7.985290662311002
455806.0,-620.0104773712837,586.0821543211921,4.880809769207843
455807.0,-620.7881273417032,592.0369815050332,5.386181298508006
455811.0,-607.4227050467908,613.0358222369358,7.715473340476194
455812.0,-604.1128556055784,618.626312135167,7.328244906557785
455813.0,-599.8587948749456,624.3709425800592,8.416083507036745
455814.0,-595.2206058755274,630.5168770293242,9.637910046255882
