TOW_s,E_m,N_m,U_m
455392.0,-137.33323239733696,59.63563706015032,3.5772419233805017
455393.0,-142.31529991690599,63.07199946360261,4.247099526270862
455394.0,-146.36974925995764,66.55329895068172,3.5169722528936234
455395.0,-150.4128078034015,67.46158473431598,3.8358686402572246
455396.0,-154.07912691960806,70.38479291276252,4.246749412213465
455397.0,-156.57636401459058,70.90959718611595,5.0336827835421865
455398.0,-158.76831726732055,72.42427238928192,7.401611514519946
455399.0,-160.40026782166734,72.24909302609676,6.161572698405703
455400.0,-162.13075031711315,72.51398669943433,6.06152594386872
455401.0,-163.58012316794168,71.48969606384748,5.007500577778785
455402.0,-164.11921727024827,70.28068805844146,3.6675002435852377
455403.0,-164.73594430934978,69.14522731073802,4.002496826991933
455404.0,-165.06084704038983,68.71491951559587,4.26149310833366
455405.0,-165.20811846209227,68.72080022868977,5.205489231858088
455406.0,-164.98606131752308,68.9507937228842,5.239492481032567
455407.0,-165.23956171675567,69.04991134419686,5.936484845266456
455408.0,-165.0322426231222,69.06707369517541,6.001490023328216
455409.0,-164.8903483610941,69.22220962277294,5.857492000218649
455410.0,-164.784628149183,69.36417112687391,5.9514931823023645
455411.0,-164.89539311164808,69.05333703337584,5.621493709534057
455412.0,-164.74938400549627,69.16872193912678,5.725496224569131
455413.0,-164.86459207147837,69.15067633838957,5.9914934466163885
455414.0,-164.87489351817823,69.06208730992282,5.848494144899714
455415.0,-164.80863531841902,69.1008429330557,5.780495434688156
455416.0,-164.70796580923917,69.17315288487033,5.909497245835329
455417.0,-164.74238578602055,69.32076463267818,6.122494747532773
455418.0,-164.5747268858607,69.16008239823655,5.688500825821542
455419.0,-164.4982707131432,69.24878073059827,5.764501830411476
455420.0,-164.46396610204647,69.35010642306861,6.131501606298325
455421.0,-164.42016405675952,69.25044059427881,5.73450382592565
455422.0,-164.513628179268,69.32928699683538,5.960500556326924
455423.0,-164.61049295100932,69.1718251107605,6.099499776662714
455424.0,-164.56319201298746,69.17392661372409,5.920500973765051
455425.0,-164.6097686757194,69.0367271776754,5.928501266772223
455426.0,-164.68447255122226,68.88856390381233,5.805500950017233
455427.0,-164.91045049076217,68.88912280383369,6.066495106400609
455428.0,-164.90375010105242,68.96187449172044,5.993494489194031
455429.0,-164.96042957943376,68.96962921337388,6.242492940401949
455430.0,-165.0165958831818,69.02511155799857,6.5894908853056045
455431.0,-165.2094954269348,68.89577716841396,6.722487299390618
455432.0,-165.313361351619,68.9276697505641,6.717484262997466
455433.0,-165.3717932707731,69.00596297312183,7.022481898317057
455434.0,-165.50678266028223,68.88327183592997,7.137479732344989
455435.0,-165.4470085303053,68.68172945739765,6.67948346737543
455436.0,-165.4691663702974,68.78305378899302,6.867481793788272
455437.0,-165.29172884891037,68.91704161648022,6.957484938906454
455438.0,-165.18787065281293,68.93930168877169,7.28348738688231
455439.0,-165.24299074762382,68.98602933069834,7.01648545146006
455440.0,-165.20455367188958,68.99400083766598,6.927486359259099
455441.0,-165.32716848547997,68.75791295995253,6.628485747710489
455442.0,-165.66443287012365,67.51746656173076,6.417490322370686
455443.0,-166.38885630871215,65.11753056066678,6.880496560281429
455444.0,-168.16742525450425,61.36177596656292,7.713487371444071
455445.0,-170.69902362835157,55.890079196506996,7.692470711997636
455446.0,-174.27125293190835,49.350912218428306,7.454428390006207
455447.0,-178.7853366602822,43.346728368376716,9.06434737482751
455448.0,-183.51891706500504,35.79722300832215,6.831260083752968
455449.0,-189.0252542094121,29.463274663529262,6.491131924718738
455450.0,-195.0252740361334,23.499632166565302,6.396976261919491
455451.0,-201.17667355615495,18.218009146846565,6.7728026592846895
455452.0,-207.53239498714416,13.319752784425486,6.809611296394087
455453.0,-214.88050982136147,8.364151675567681,6.448376555540609
455454.0,-221.03305678302797,4.638690015276988,10.438170227968714
455455.0,-229.2720346773303,-0.3614091043879606,8.532881211813116
455456.0,-237.1279875805973,-6.601510388815694,5.682590692720142
455457.0,-242.96936170248992,-9.654371426843465,7.018367042051175
455458.0,-250.46501577756396,-13.178929683935374,6.272070893724101
455459.0,-256.6025012217712,-15.913972208762916,6.70282077517728
455460.0,-260.1337671142235,-18.216412552520993,5.643671602929324
455461.0,-264.4966026298129,-19.94645281433097,5.201487055964097
455462.0,-265.7438273378097,-20.033697769522874,7.563434964722246
455463.0,-266.39903473748967,-21.086545441383,6.152404231092313
455464.0,-267.54643177057403,-20.654552499069283,6.73935764971039
455465.0,-267.62932550618046,-20.925956542443757,5.302353283212642
455466.0,-267.65334754255275,-20.31747210160694,5.864354253603564
455467.0,-267.35941652692327,-22.202059833002423,3.816360258398383
455468.0,-267.55508336988566,-21.411412853501847,3.8763547756632946
455469.0,-266.85496537033043,-20.891855973913156,2.9773858221606684
455470.0,-266.1429128382211,-22.284902711824653,1.7294108196919336
455471.0,-265.9289619250318,-22.789076337861975,0.6944179470151122
455472.0,-266.7845894750309,-22.185233462126902,2.49938437364019
455473.0,-267.39427039585865,-22.879321057213264,6.605356393485259
455474.0,-267.3799217069505,-25.598852259946725,7.33434660671298
455475.0,-268.67875741426155,-24.62270530548882,7.320295915217146
455476.0,-269.1537668188099,-25.280789445766857,6.638273309315023
455477.0,-270.66854565654876,-19.612261176781487,5.317229290839415
455478.0,-270.4022332702824,-17.276875531539083,5.089247368850933
455479.0,-272.4797596148241,-15.515317655879404,22.2681635649649
455480.0,-265.0249406928972,-9.547932794975079,10.394489309179804
455481.0,-261.95989214937083,-11.003915190983292,6.183613508701032
455482.0,-255.93954222612092,-8.402643133616614,7.643861794643746
455483.0,-249.84927786318354,-6.2378826999018475,7.627105655766964
455484.0,-244.54716010492686,-3.441809902467568,7.1483131830572075
455485.0,-240.00746896294243,-0.06458941990972189,7.2354864765074725
455486.0,-234.68867623337223,4.2947252260568956,7.750682853340187
455487.0,-229.1792576897252,8.46324396967662,8.20587890966306
455488.0,-225.13581158116895,12.196820092309789,8.062016769146801
455489.0,-216.48031843863987,15.271588561713749,14.515309621822638
455490.0,-213.4942522371403,20.792229542467535,16.885394535076095
455491.0,-209.09436593115447,26.08342977436834,23.12152067918906
455492.0,-209.0386156838043,25.99359667856312,16.66552287156408
455493.0,-208.66536662606887,25.73146590631073,12.516536154803648
455494.0,-207.98482867392622,26.119022728334368,11.273556786713739
455495.0,-209.53035988094533,24.94446747676905,7.593510951103571
455496.0,-209.7052235244744,25.003159302786255,7.6405049756286285
455497.0,-210.27037464341478,24.71292705656308,6.421487513423857
455498.0,-208.81032913468755,24.834723232773143,8.443534983930041
455499.0,-209.8997534094082,24.7948683216664,7.126499396700098
455500.0,-209.54581957674736,24.915677068292084,7.683510555593843
455501.0,-209.34386029651327,24.92442283830908,7.801517150589161
455502.0,-209.55911060887962,25.007476125060276,7.677509759190137
455503.0,-209.88110179016442,25.02885031548046,7.193499092313743
455504.0,-209.47028948957822,25.191294670376568,7.795511947454392
455505.0,-210.30644460976174,25.16361822834429,6.762484554435716
455506.0,-209.22144288558673,25.316753805442033,7.868519612569374
455507.0,-206.38926744549946,28.06884023858175,16.82260026895659
455508.0,-208.14932270796174,25.406106690194896,8.997554317569705
455509.0,-208.09038244134044,25.35915438296933,8.977556427515514
455510.0,-209.06738417231642,25.31121373662541,7.5495246828899205
455511.0,-209.50086117208895,25.412317622414488,6.914510061630846
455512.0,-208.8147238039918,25.26326216606934,7.514533146851834
455513.0,-208.5643287168186,25.119081995306665,7.389541908428404
455514.0,-208.88498346184727,25.06648574775769,6.968531628970126
455515.0,-208.56710938956948,25.158171194284108,7.360541662915194
455516.0,-208.34165912712766,25.164148625497965,7.5595490041101225
455517.0,-208.28395517872272,25.268792097909877,7.595550472641653
455518.0,-208.20110993159312,25.04732172926406,7.529554052650971
455519.0,-208.0498480544914,24.864054332663198,7.586559707647378
455520.0,-208.01399247449052,24.86405423353804,7.683560876344769
455521.0,-207.92750574581646,25.86299930031004,10.206559703518437
455522.0,-208.005421464272,25.966428547768707,10.729556742168072
455523.0,-207.66529964960486,24.844449843230624,7.753572310559937
455524.0,-206.91049602317696,25.539629871678112,7.474594068770088
455525.0,-205.41273139427886,27.10694302166637,6.751635955659799
455526.0,-202.70179223183794,31.53354393735734,11.862702191280452
455527.0,-195.9980078207696,38.39297887185968,23.02487382334589
455528.0,-196.50313213956187,38.68613199692201,10.080856501012844
455529.0,-193.8763661788304,42.75668681070055,7.985910722758309
455530.0,-190.8234572463115,48.211650118899044,7.676963640205212
455531.0,-188.18266726598063,54.9382022230774,9.6149873842148
455532.0,-184.88135728784894,59.688755673728835,6.486040972155049
455533.0,-183.0603720761768,67.29234143402938,8.735017382047275
455534.0,-182.20896817508748,72.19837850345549,4.6849878166788805
455535.0,-180.96681431857212,77.71724930261257,3.931957962453371
455536.0,-178.70574765891263,83.23658171711539,5.586951675675788
455537.0,-178.17121015947552,88.27742964218814,5.543898489316476
455538.0,-176.8109529194261,92.42034717367929,7.207877329511419
455539.0,-176.17339619502818,94.69847509915792,6.822861368484894
455540.0,-176.3495644301858,96.93741342339925,6.532822689037552
455541.0,-177.24832981244867,97.08721041738457,4.115795495787488
455542.0,-177.6851919770196,96.88200388520161,2.7677864821051728
455543.0,-177.03728404402156,96.80294205177545,3.4188056982387707
455544.0,-176.66356666265747,97.1697010221521,4.121810449057087
455545.0,-177.00554936165554,96.88289366378422,3.5308053571721913
455546.0,-177.0380078470861,97.20158992098926,3.672799582790958
455547.0,-177.20913287738267,97.59878361662764,2.8477887342643555
455548.0,-176.8097540479901,97.30500499616262,3.1318043255704993
455549.0,-176.53102172734887,97.07965351450292,2.8868154958595227
455550.0,-176.58902627749518,97.10567250886388,2.6088134913432413
455551.0,-176.3015063184996,97.49566369199151,9.02181546417534
455552.0,-176.50487433894028,97.07363373912543,7.521816313165466
455553.0,-176.10233152582072,97.58137341073792,9.24581964573602
455554.0,-175.48582019689601,96.51436910853054,4.639852948663346
455555.0,-176.31996198484157,97.23029133345997,5.587819024867024
455556.0,-176.3513749905236,97.01335332855825,4.964821478571729
455557.0,-175.66579398136116,97.60265372594795,3.6218313485263707
455558.0,-176.73096844672287,96.91307848909645,0.7448125046315397
455559.0,-175.54167869561175,97.17269569009107,5.266841364268146
455560.0,-175.4073700397376,99.3828386140828,12.028810825948213
455561.0,-175.49004001264626,98.17301560302587,8.888827387848764
455562.0,-176.5072695864249,97.87647392996548,1.3148039087416166
455563.0,-176.24563957722762,99.92014230907132,5.632779285753102
455564.0,-175.00504244630892,100.78736206393953,3.199799711937345
455565.0,-175.65510893070345,103.1717048233515,3.2997435271840914
455566.0,-176.2323829991772,106.74431904524423,2.266668508143802
455567.0,-177.20968765278624,111.38333129009871,2.505561697488808
455568.0,-179.3324830905412,116.81786413745895,2.2494046592639307
455569.0,-179.7961409259133,122.33279903793633,3.458287674829357
455570.0,-182.4701022885616,129.95247906900522,4.047060281246495
455571.0,-184.78526063494556,135.54956661298309,3.455876548441566
455572.0,-188.67848594840007,141.97138850488466,6.289622174987599
455573.0,-192.70695081652102,147.8912436641711,3.7083665612771526
455574.0,-197.10862375136114,154.31391890980314,4.618079154748685
455575.0,-201.71004675650082,161.343395053086,4.356760496460389
455576.0,-210.90924462697694,165.88506533514396,8.433345964535974
455577.0,-214.15317609718699,172.6725865958879,4.503056822722122
455578.0,-223.6097894266218,177.67755625272633,3.467594264999285
455579.0,-225.66072712392335,182.4826349047199,5.550385686535179
455580.0,-233.14864210330725,190.41359451001674,3.3738834269908153
455581.0,-244.27057252081434,196.51805687650102,5.1592812364018386
455582.0,-253.20887293914086,200.3057518478322,1.3328143655406848
455583.0,-262.03629488860463,206.94830395982223,1.3992447952685865
455584.0,-272.07597974479114,211.64129004522655,-1.9213301849798512
455585.0,-278.12813113493763,220.7395504957139,-2.003901121572767
455586.0,-290.39906230372094,221.3677072301442,-6.382469647833517
455590.0,-304.2495465800788,243.67885408627862,-46.01093274727906
455591.0,-332.2568351483205,256.0880710789362,2.093181785222967
455592.0,-338.80496454257707,258.78794213430047,10.83472794707292
455593.0,-366.8015365728224,263.06570827437264,24.377004189673528
455594.0,-381.66280931613426,289.1412694490788,51.800997970752434
455595.0,-357.8183794519818,276.85398908972525,1.7959274912072942
455596.0,-366.3822469455123,280.73186132037046,6.227271148020151
455597.0,-372.04470414859077,282.97628049967864,-0.5821562040504915
455598.0,-376.6662224679686,288.03225970836303,5.793345175909991
455599.0,-375.23840189911164,290.50415823132266,3.5223165903954765
455600.0,-379.1983344914016,294.6915219044575,4.930889396411899
455601.0,-380.916318239536,296.1719627618463,7.078718146023931
455602.0,-384.28688016256785,297.97642086951674,6.14443156261855
455603.0,-386.2793571379134,300.00440696701975,4.980215688415171
455604.0,-387.72357928625223,302.99672274686276,2.922985898173579
455605.0,-391.57336894492073,304.39303115339345,6.7316839995097695
455606.0,-393.74066794023406,306.23570184190703,6.598461965068793
455607.0,-395.67032808416417,308.1886393958262,6.076248043263234
455608.0,-397.8138427807419,309.9249069663788,6.210030198230285
455609.0,-399.77752091492414,311.58005703614776,7.4668264135952285
455610.0,-400.95450136680904,312.51544104420657,7.042706560808753
455611.0,-401.2183447670474,313.250957375055,5.0186537005626946
455612.0,-401.38021548192955,313.8625857160606,3.5396132885821032
455613.0,-402.8173468083374,314.709971741026,5.948480761965129
455614.0,-402.4772463185855,314.8928472606432,4.959493146007333
455615.0,-402.4028996214993,314.57188735562477,3.962513752135621
455616.0,-402.3305626775421,314.5038910988965,3.893521682705341
455617.0,-403.0452260806604,314.5669802773357,5.159473461176162
455618.0,-403.1932734581313,314.3871306336364,4.74247302240353
455619.0,-403.2118866290583,314.1866685181962,4.072481774702496
455620.0,-403.1683036519246,314.1350665106499,4.100487083027531
455621.0,-403.34983576134243,313.99231196118467,3.645482676517858
455622.0,-403.3264115512842,314.02550571002405,3.120482511473284
455623.0,-404.67101903131794,314.3429080544121,5.405381673757532
455624.0,-404.4777363609906,314.1797238185053,4.046402007240786
455625.0,-404.97230916216347,314.43330733073395,3.8183580748999333
455626.0,-405.4271459332661,314.9235635573851,4.279304880620742
455627.0,-405.40190684742385,315.58555166483404,4.64227359186431
455628.0,-405.3199991187075,316.3322547946524,5.096241610117232
455629.0,-406.44944377667167,316.73471647066214,5.558149694022703
455630.0,-407.8848669416852,317.9322659355371,3.926998201195616
455631.0,-410.09176811260363,320.80814421432154,4.836711994895822
455632.0,-413.8264565591366,323.6054474490518,5.839328835050367
455633.0,-415.5459862414642,328.83661439172664,6.282948119869403
455634.0,-420.0524416570802,332.97997440592576,6.213436968786823
455635.0,-427.8339358446595,335.9309068169367,5.792764436531556
455636.0,-432.4126130778277,339.84249678536725,5.575247499982211
455637.0,-437.22691699493697,343.68018492465427,6.485712730215283
455638.0,-441.849117432312,346.8224137051709,6.5982233662864616
455639.0,-444.0290519620869,352.060793422533,8.972783546828666
455640.0,-445.77459374545026,356.9523007988114,8.608388531204042
455641.0,-449.7680130867914,361.0350404492473,11.6608773142124
455642.0,-451.8980763040046,364.5209830019844,8.953527492938306
455643.0,-450.3967439384039,369.45000966136837,6.063348518746324
455644.0,-447.5502700979416,373.42854829201633,4.867315869114719
455645.0,-444.47898965405324,377.5722745676892,7.043285301109094
455646.0,-442.19815522885534,380.54894318886016,4.661265911657438
455647.0,-437.41725956016995,384.03255967276806,5.396385522050366
455648.0,-433.09180767538714,387.01778629446295,4.500499156771809
455649.0,-426.16011083664097,390.6794595103719,6.06774143361676
455650.0,-423.121670332223,397.8021994106025,12.105501062388583
455651.0,-420.6605989930437,405.5505745825614,17.427173247642827
455652.0,-381.55831608736696,439.5589023203415,144.35936669352407
455653.0,-415.6477373186959,414.2379788121665,16.77294048403155
455654.0,-424.4289565629468,412.4694442255618,-15.68652245096041
455656.0,-411.93172047374827,430.22489427516814,20.375117544775435
455657.0,-411.9918681175419,431.3820907808667,10.846035045097807
455658.0,-404.3626504691371,435.6515535922872,23.13623137878409
455659.0,-399.9160675399676,442.2067007650091,32.412058148253365
455660.0,-401.69317668746373,444.7389600627393,28.19476951147894
455661.0,-404.39259912124135,448.95424454702317,24.7733021207558
455662.0,-407.05117316324225,449.97437427707837,27.486060831927404
455663.0,-405.8910782497682,454.33388687335815,20.041824011198713
455664.0,-415.530342339671,451.46824697675476,22.050408174056344
455665.0,-416.71685351041185,454.1412499127225,-0.3948600713267183
455666.0,-419.8075798430365,454.4602075023328,-4.054085511679773
455667.0,-433.43952812848454,448.47765278142674,16.99542891506431
455668.0,-429.76245951057535,457.5788978733617,-2.123972335861538
455669.0,-437.08975670697066,461.2019561331681,0.33426765841312545
455670.0,-439.1199898692323,465.66601602645727,1.3758022039341995
455671.0,-438.3984666690681,473.97904650291963,11.67723628303952
455672.0,-450.5532225719329,469.89117977497824,13.140693737212558
455673.0,-456.97352108172436,469.62558434152726,-17.04474329842685
455674.0,-453.50444951357974,478.1882878544013,11.763864753717996
455676.0,-484.16477658966147,466.16861302549535,22.00350669359821
455677.0,-469.50700086339805,480.2821824657086,8.595549231305768
455678.0,-453.96285305331617,499.0838798219375,4.137222826421208
455679.0,-470.59004624059577,487.2168074603276,-15.125059414085598
455680.0,-466.3615450373226,496.7441164411051,10.075512385722533
455681.0,-481.14285067024497,488.95492854044164,7.039020045477201
455682.0,-480.392269118855,493.53155892732406,6.970722240574929
455683.0,-486.69610863224364,492.77961733001564,8.029303013353683
455684.0,-479.9141243824937,503.24201280477047,13.12699547355868
455685.0,-481.3724323506653,507.086783997967,5.049579460482107
455686.0,-489.4850612421715,504.6158599509666,3.3331593135262096
455689.0,-496.59347230080266,511.5572885281607,16.109054289613
455690.0,-475.83844178724735,533.6363187732056,26.08081716151034
455691.0,-502.1210829446176,515.9400346870141,10.921266810370525
455692.0,-504.2614636446157,513.6500190533345,0.19828377106134099
455693.0,-507.9492759578292,514.4099429723574,4.973929746462602
455694.0,-515.048657723346,510.15578627504004,9.477704204926624
455695.0,-513.2766955243233,518.4620619043917,-2.4548264240686706
455696.0,-518.9316324537597,518.4341579703196,2.0387185213370174
455697.0,-526.3289944120717,518.6166501074288,4.438097769367516
455698.0,-582.2108716350123,492.8651757597562,-6.216703486731745
455699.0,-533.7425619154127,526.3185224872061,10.196847790707125
455700.0,-534.9896246537587,530.1432854052939,2.932424873544562
455701.0,-546.429148690609,525.916907338805,6.450807315415716
455702.0,-528.977373387888,543.3334770539101,25.35781040090643
455703.0,-536.9556378349015,539.5100096271403,19.377470283024763
455704.0,-540.4967350351403,538.6310037443791,6.272245920809354
455705.0,-539.5276143605809,541.486175991799,13.070084949466775
455706.0,-540.7169443616659,539.9441553432524,8.205115662021683
455707.0,-540.6502737358742,539.9040902821074,3.272124685004769
455708.0,-546.1748873705184,536.0075650377579,6.229984624689536
455709.0,-547.2347836560023,536.6520729467127,15.342839403332476
455710.0,-547.8462273120317,535.9141798108602,10.351849272827394
455711.0,-546.5022987588262,536.0310907424468,9.306954627402547
455712.0,-545.8446080770992,535.9453812835643,6.948018143097869
455713.0,-546.0166802099831,536.1438276106401,6.994986656580039
455714.0,-545.2866169839297,536.2336986207254,5.450041477272833
455715.0,-544.9484055991379,535.9594702328352,3.691093527158017
455716.0,-545.5246254870407,535.7704770837663,5.126060264871626
455717.0,-544.3358175923534,535.2738552151626,1.9482036797213311
455718.0,-544.5777427905391,535.6449289076119,3.18915173027014
455719.0,-547.1107984351376,535.1301883887143,10.772978545491014
455720.0,-546.0853393270456,535.3274921583045,8.275049722708019
455721.0,-545.6747145763989,535.2466336360787,6.869091659071444
455722.0,-545.4804095211101,535.1612826911214,5.938115465558212
455723.0,-545.382097268896,535.9478498665044,4.902057465997842
455724.0,-544.0464645354477,537.8536100348308,-0.8519898326696875
455725.0,-546.0359678072459,539.6082547413448,-0.9913087557257825
455726.0,-557.4939517861737,539.7452806203219,23.4256890329726
455727.0,-555.2570036633313,543.2303493901084,3.9215864903055717
455728.0,-560.5989077966786,547.1425355641757,7.380783286752916
455729.0,-564.120670838787,549.9026144231269,6.141234293278529
455730.0,-569.161106510076,551.9149979568856,7.903611988414127
455731.0,-571.6151426747764,554.2203539030609,1.4921916223983942
455732.0,-576.3563870847403,556.9717120450357,5.111524243315245
455733.0,-580.464556143022,557.2783237104678,1.9721249190749859
455734.0,-583.4611417271954,558.2440115220708,-0.8732332839490766
455735.0,-586.7488244072214,559.006017420284,1.974398193190524
455736.0,-586.8210217828782,560.9999341231745,3.5562155756073537
455737.0,-588.0738161236137,562.0737143935119,7.885005244257314
455738.0,-592.9956103933122,560.3361804430748,12.063703494145074
455739.0,-586.6141035731339,564.3499174598647,10.355937561250414
455740.0,-588.831405273149,562.789935549311,8.696871897651079
455741.0,-587.3752498507381,562.5173883168467,3.990030230842706
455742.0,-588.7035669704024,561.1189016750534,-0.5669683762242244
455743.0,-588.1161859687395,561.245039505045,1.0640746432031847
455744.0,-585.9597231484122,563.4527401154579,6.831077395025261
455745.0,-585.6200965430603,563.7346463653901,7.952083540917329
455746.0,-585.9686618835827,563.5043087534101,7.695072001543764
455747.0,-586.0647285393746,563.6393360988206,8.126051189277234
455748.0,-585.7589447614813,563.9256181677397,8.629053830264468
455749.0,-586.2604696176215,563.5939090762704,7.752037240593154
455750.0,-586.1788168353027,564.2659230516293,8.64798501946504
455751.0,-585.5051587789675,565.2084929094915,11.385962988783632
455752.0,-585.7261422802038,565.3239678696111,11.05393241862592
455753.0,-585.6893855856572,565.7751432297557,11.545895578898495
455754.0,-585.631899033513,565.6595387414104,11.597911164295681
455755.0,-585.8294634576807,565.8887130089464,10.993872587846965
455756.0,-585.6842141980438,565.8454432089637,11.362889784075747
455757.0,-586.0419300684855,566.0232690239656,11.054841075560859
455758.0,-586.216889258886,566.3820682168538,11.193792987150943
455759.0,-588.5503766359199,564.0757164943132,4.302783604745002
455760.0,-588.1990760196812,564.0001280728624,4.938822720229837
455761.0,-587.7492145849981,564.0633370502068,6.1458585625591695
455762.0,-586.8800288844482,564.8427081785992,9.242869248316765
455763.0,-586.637691244875,564.9232153767264,9.38088436485495
455764.0,-586.5410490891765,564.9944246758517,9.499886908414709
455765.0,-586.3984236979692,564.8409164830064,9.22291368316968
455766.0,-583.9970332749558,566.9719723285375,16.077943883208263
455767.0,-584.1005187169022,566.7845391990512,15.250951150638457
455768.0,-585.1652659830253,565.596429181811,11.897959601133891
455769.0,-584.0595718340064,566.4428691515478,14.668985406838033
455770.0,-584.0734371904983,566.3489194359729,14.139992519825427
455771.0,-585.5674740115338,565.0242142568608,9.933973672052815
455772.0,-586.8631165724854,563.9180264718924,8.7119530546411
455773.0,-585.9799884300027,564.9888527327033,9.341938950375976
455774.0,-586.4119562168772,564.4229229673747,8.30494963102936
455775.0,-586.7620703592022,564.1116385950932,8.049945129461918
455776.0,-586.4166926429398,564.4481573086669,9.399946958577829
455777.0,-586.6713311740389,564.2035849735996,8.500945299327725
455778.0,-587.7265664958071,563.6165030278372,8.421900377369724
455779.0,-588.4966421739507,562.7138783908027,6.539909507839155
455780.0,-589.1628442212003,561.9073616660726,4.586919497561269
455781.0,-587.8797088209033,562.7046366593277,4.981967180033735
455782.0,-587.5091817877579,562.6180484488411,2.712008965197242
455783.0,-589.4217962274856,561.2053282660262,2.2369577019601934
455784.0,-587.6885246884061,562.8066848849398,4.5109757363630365
455785.0,-589.1966884605646,560.8033695119117,2.417014032760733
455786.0,-586.9074909204429,563.593651778362,7.073977781906933
455787.0,-586.3216417613195,564.0636216809235,8.707989886116167
455788.0,-584.9105969690164,564.0088116830443,10.592124269217493
455789.0,-585.021006779922,563.3276270157244,8.66717464929684
455790.0,-587.8725354559496,563.8524795039206,5.8798659435591105
455791.0,-588.6409453272479,562.5974806063034,2.553906488742541
455792.0,-587.5780296179206,562.4619155057164,3.9620164800723785
455793.0,-586.9509987289599,563.2757587709968,6.100002001757275
455794.0,-587.0840974794038,563.0252467675247,5.700011990954607
455795.0,-587.4424178333702,562.8562265224386,5.103994007200271
455796.0,-586.7091461094428,564.162070212664,7.359945504735123
455797.0,-588.142185626367,565.7832813164692,11.118669252332808
455798.0,-591.1760944275131,567.2427880840054,7.6272585544416245
455799.0,-596.8877640350493,566.8425248493053,4.418762597994629
455800.0,-588.4457311698707,580.0390885539678,37.003354206360825
455801.0,-600.6513926065755,576.668221600143,18.68452410879391
455802.0,-607.2667798096537,572.8839930509273,23.433240851591478
455803.0,-613.605513780352,573.6390488326667,12.83356616750197
455804.0,-615.0446249110129,580.8611468106269,4.7737704672352095
455805.0,-616.9662171546368,582.9305224553369,4.812395175727772
455806.0,-620.7737891713919,586.8560542493564,3.0986640067967812
455807.0,-621.1082216080349,592.5518097794507,1.9431020590985781
455811.0,-608.0370171545246,613.5748094959213,7.902362735115133
455812.0,-605.7157061072445,618.260154856177,4.846128632033043
